rating_id,movie_id,user_id,rating_value,review,review_date,likes,dislikes,watch_completed,device_used,watch_duration,favorite_scene,recommendation,created_at
655,745,201,1.5,"Great movie, loved it.",2022-10-19,1632,491,True,Console,146,Monologue,False,2023-09-19 16:00:06
656,32,205,6.7,"Great movie, meh.",2021-09-12,2335,488,False,Console,60,Opening scene,False,2021-11-07 23:27:06
657,972,131,8.8,"Great movie, worth watching.",2023-01-15,1326,254,False,Console,45,Opening scene,True,2022-01-06 20:39:18
658,824,403,1.0,"Great movie, worth watching.",2024-08-16,4595,262,True,Mobile,77,Monologue,False,2024-02-12 19:01:47
659,368,443,3.4,"Disappointing movie, not my type.",2024-05-21,360,157,True,Smart TV,137,Final battle,False,2020-11-17 16:29:31
660,835,296,7.8,"Disappointing movie, meh.",2023-10-19,1315,68,True,Console,61,Flashback,True,2020-07-18 16:18:43
661,15,158,7.3,"Great movie, worth watching.",2020-10-23,4766,158,False,Console,162,Final battle,False,2020-06-21 18:11:49
662,978,456,5.5,"Great movie, not my type.",2023-08-09,839,221,False,Desktop,209,Flashback,False,2023-12-13 14:35:21
663,848,215,2.9,"Great movie, worth watching.",2023-02-21,930,48,False,Laptop,104,Final scene,False,2021-05-03 15:07:27
664,535,253,3.7,"Great movie, meh.",2021-05-24,1671,88,False,Mobile,12,Final battle,True,2020-03-22 17:33:12
665,711,61,8.1,"Great movie, a must-see.",2020-01-03,735,379,True,Mobile,216,Final battle,False,2022-08-09 22:35:05
666,321,352,5.3,"Great movie, a must-see.",2021-04-25,4101,28,True,Console,27,Climax,False,2022-12-18 04:16:54
667,799,245,7.7,"Disappointing movie, not my type.",2020-10-06,3779,264,False,Tablet,78,Plot twist,False,2022-03-11 08:11:43
668,318,348,5.2,"Great movie, highly recommend.",2022-11-10,3264,207,False,Laptop,170,Climax,True,2023-12-06 18:29:09
669,135,402,7.8,"Disappointing movie, loved it.",2023-01-17,3360,482,True,Desktop,87,Chase scene,False,2021-10-15 11:55:56
670,48,282,2.6,"Disappointing movie, worth watching.",2024-12-11,3189,358,True,Desktop,152,Chase scene,False,2020-03-15 16:12:26
671,709,68,6.9,"Great movie, a must-see.",2024-05-04,2402,413,False,Laptop,24,Chase scene,False,2023-06-03 11:15:57
672,503,325,6.5,"Great movie, not my type.",2020-09-25,1058,127,True,Mobile,184,Opening scene,True,2021-10-16 17:00:26
673,654,247,7.6,"Great movie, not my type.",2022-11-11,1659,2,True,Desktop,56,Climax,True,2021-09-18 03:25:39
674,22,105,8.2,"Great movie, worth watching.",2021-12-05,1864,85,False,Desktop,67,Chase scene,False,2021-05-03 12:54:03
675,529,110,6.0,"Great movie, a must-see.",2024-10-21,4873,138,True,Console,52,Plot twist,True,2021-03-17 23:19:27
676,773,440,9.9,"Great movie, not my type.",2020-01-17,768,392,False,Desktop,47,Final battle,True,2021-08-25 22:20:45
677,968,349,8.7,"Disappointing movie, meh.",2022-05-09,3658,67,True,Tablet,17,Opening scene,False,2024-10-22 20:39:31
678,822,135,8.0,"Disappointing movie, a must-see.",2024-11-28,3706,102,True,Desktop,135,Chase scene,False,2020-09-07 14:53:17
679,867,114,2.3,"Great movie, highly recommend.",2023-11-01,4511,126,True,Console,126,Flashback,True,2023-12-22 12:30:48
680,373,489,5.6,"Great movie, not my type.",2020-12-24,2598,239,True,Desktop,69,Emotional breakdown,True,2024-04-16 18:02:11
681,253,274,7.5,"Great movie, a must-see.",2020-06-14,4867,374,False,Console,127,Reunion,True,2024-03-15 23:56:33
682,123,79,7.7,"Great movie, meh.",2023-03-09,4431,18,False,Desktop,50,Chase scene,True,2023-06-14 03:55:28
683,734,126,9.1,"Disappointing movie, not my type.",2020-02-04,3655,164,False,Smart TV,187,Reunion,False,2023-05-16 07:23:07
684,45,456,4.8,"Great movie, a must-see.",2024-10-26,4162,288,True,Console,135,Final battle,False,2023-11-16 16:57:53
685,757,365,5.6,"Great movie, a must-see.",2024-03-08,15,500,True,Laptop,64,Plot twist,False,2020-09-16 03:49:20
686,724,161,14.2,"Great movie, worth watching.",2020-04-17,80,97,False,Smart TV,62,Final battle,True,2023-12-08 03:09:59
687,729,293,4.3,"Great movie, a must-see.",2024-09-21,4468,55,False,Console,103,Final scene,False,2021-03-23 05:41:37
688,137,448,8.5,"Great movie, worth watching.",2024-04-26,4710,432,False,Desktop,157,Final battle,True,2023-03-01 08:27:53
689,472,288,4.7,"Disappointing movie, worth watching.",2024-02-28,3174,296,True,Laptop,203,Chase scene,False,2023-01-15 20:24:44
690,628,486,5.8,"Great movie, a must-see.",2022-05-19,526,61,False,Mobile,20,Final battle,False,2022-11-06 14:49:11
691,331,172,9.0,"Great movie, loved it.",2020-09-16,1110,172,False,Desktop,67,Opening scene,True,2021-11-24 15:59:59
692,822,93,5.4,"Great movie, highly recommend.",2022-03-16,1205,123,True,Mobile,189,Chase scene,True,2022-02-24 12:24:55
693,240,278,2.4,"Great movie, loved it.",2023-03-15,3610,238,True,Console,156,Monologue,False,2023-01-12 06:44:59
694,309,488,4.5,"Great movie, not my type.",2022-01-20,3121,405,True,Smart TV,186,Monologue,False,2024-09-16 03:27:44
695,298,388,9.8,"Great movie, loved it.",2020-08-16,1581,199,True,Smart TV,71,Final scene,True,2024-02-03 00:01:02
696,494,436,7.3,"Great movie, highly recommend.",2024-03-24,3347,104,False,Console,74,Final battle,False,2020-04-06 05:20:03
697,751,264,1.8,"Great movie, worth watching.",2021-08-28,2115,332,False,Smart TV,77,Emotional breakdown,False,2022-08-06 14:33:58
698,507,364,6.4,"Disappointing movie, not my type.",2023-02-15,2554,12,False,Tablet,152,Reunion,False,2024-10-24 08:08:55
699,6,349,7.9,"Great movie, loved it.",2024-03-07,3708,192,True,Laptop,43,Emotional breakdown,True,2020-09-16 16:55:49
700,506,289,1.3,"Great movie, highly recommend.",2021-02-06,3324,111,False,Console,211,Monologue,True,2022-07-16 02:02:11
701,984,463,4.5,"Great movie, meh.",2020-10-07,1572,162,False,Desktop,214,Monologue,False,2022-04-16 21:11:51
702,555,95,9.0,"Disappointing movie, highly recommend.",2021-06-23,1086,29,True,Smart TV,72,Climax,True,2024-02-18 05:32:48
703,666,61,2.4,"Great movie, meh.",2023-07-26,3821,262,True,Mobile,59,Final battle,False,2021-10-24 08:03:39
704,625,111,8.9,"Disappointing movie, not my type.",2023-11-18,2112,271,True,Smart TV,198,Final battle,False,2023-10-20 03:35:18
705,833,168,1.6,"Great movie, a must-see.",2024-12-14,2869,127,False,Mobile,155,Chase scene,True,2022-07-18 09:48:43
706,356,325,8.3,"Disappointing movie, a must-see.",2020-02-02,3783,186,True,Laptop,125,Final scene,False,2021-03-28 10:30:50
707,747,338,7.4,"Great movie, a must-see.",2024-04-23,963,338,True,Desktop,131,Climax,False,2022-05-22 18:51:23
708,952,162,6.6,"Disappointing movie, loved it.",2022-09-05,2705,128,False,Tablet,122,Climax,True,2024-07-15 21:31:33
709,196,289,1.1,"Great movie, not my type.",2021-09-01,3282,218,True,Tablet,203,Flashback,False,2020-10-23 18:53:54
710,983,20,5.1,"Disappointing movie, loved it.",2020-08-13,2246,272,True,Desktop,112,Final battle,False,2022-05-09 00:43:45
711,187,305,1.7,"Great movie, a must-see.",2020-11-27,2661,382,False,Laptop,86,Final battle,False,2024-03-26 04:34:14
712,858,168,-2.6,"Great movie, worth watching.",2022-02-03,3994,395,False,Laptop,172,Reunion,True,2023-10-08 17:47:02
713,359,276,3.3,"Great movie, meh.",2022-04-11,859,249,False,Laptop,59,Final battle,False,2021-07-28 02:56:02
714,555,345,8.4,"Disappointing movie, meh.",2020-05-15,4846,498,False,Mobile,206,Climax,False,2022-01-17 17:45:38
715,620,250,4.2,"Great movie, worth watching.",2023-10-20,3906,275,True,Tablet,192,Reunion,True,2024-07-11 02:06:36
716,563,491,7.8,"Great movie, meh.",2022-12-16,1590,405,True,Mobile,131,Flashback,False,2022-06-15 09:57:30
717,946,350,5.2,"Great movie, meh.",2022-12-11,4522,369,True,Smart TV,148,Emotional breakdown,False,2022-12-08 05:54:29
718,723,187,3.8,"Disappointing movie, a must-see.",2023-06-05,3873,232,True,Mobile,174,Emotional breakdown,False,2021-07-13 19:36:34
719,84,277,1.5,"Great movie, loved it.",2021-01-02,4573,166,False,Tablet,70,Final battle,False,2022-12-14 01:25:43
720,412,325,3.8,"Great movie, worth watching.",2023-06-11,4413,107,True,Console,215,Plot twist,True,2020-05-19 07:41:09
721,367,436,3.6,"Great movie, worth watching.",2024-11-06,65,481,False,Tablet,121,Emotional breakdown,True,2022-08-20 14:58:44
722,788,45,-2.6,"Great movie, highly recommend.",2020-01-01,1681,458,True,Console,117,Reunion,False,2020-08-18 00:32:45
723,524,423,4.7,"Great movie, meh.",2024-02-13,1176,488,False,Console,134,Reunion,False,2020-03-28 23:38:48
724,303,479,7.9,"Great movie, worth watching.",2021-10-04,2961,489,True,Smart TV,61,Flashback,False,2024-03-16 02:37:29
725,886,203,7.7,"Great movie, a must-see.",2021-10-25,1555,108,True,Mobile,219,Opening scene,False,2020-02-15 14:48:58
726,929,151,11.9,"Great movie, not my type.",2022-10-04,3992,380,False,Mobile,126,Monologue,True,2020-03-07 07:07:54
727,327,438,7.1,"Great movie, worth watching.",2020-08-10,585,326,True,Console,66,Flashback,False,2020-05-04 12:17:35
728,751,378,4.7,"Great movie, loved it.",2021-04-20,3718,345,True,Console,43,Flashback,False,2020-03-26 16:18:44
729,640,481,8.6,"Disappointing movie, a must-see.",2022-06-21,137,34,True,Mobile,178,Final scene,True,2022-11-19 22:37:22
730,133,165,2.7,"Great movie, worth watching.",2020-02-25,4688,198,False,Smart TV,155,Flashback,True,2022-10-28 09:16:23
731,695,340,6.3,"Great movie, highly recommend.",2020-03-02,1677,258,False,Mobile,171,Flashback,True,2021-12-21 13:01:54
732,295,483,2.2,"Great movie, highly recommend.",2020-05-14,4434,248,False,Smart TV,46,Final battle,True,2020-09-10 17:27:20
733,307,90,4.1,"Great movie, meh.",2024-07-27,1164,93,True,Laptop,24,Emotional breakdown,False,2022-02-15 02:01:22
734,987,442,4.4,"Great movie, loved it.",2021-12-28,3370,386,True,Tablet,12,Reunion,False,2024-11-16 04:45:15
735,343,389,5.7,"Great movie, meh.",2021-09-21,4716,341,False,Mobile,128,Emotional breakdown,True,2020-05-15 15:01:02
736,314,267,14.8,"Great movie, not my type.",2021-03-12,2808,109,True,Tablet,196,Chase scene,True,2024-04-05 22:52:25
737,781,409,2.5,"Disappointing movie, worth watching.",2022-09-07,3731,120,True,Desktop,10,Final battle,False,2023-05-14 15:23:59
738,798,486,1.3,"Great movie, a must-see.",2022-02-18,2583,355,True,Mobile,64,Final scene,False,2020-01-27 03:44:59
739,21,142,7.8,"Disappointing movie, highly recommend.",2024-09-02,4758,300,True,Smart TV,20,Final scene,False,2020-01-24 16:59:30
740,899,490,4.6,"Great movie, a must-see.",2022-09-22,2483,79,True,Smart TV,57,Flashback,False,2023-09-12 14:21:23
741,710,223,8.6,"Great movie, worth watching.",2024-03-16,4044,174,True,Mobile,164,Plot twist,True,2022-03-23 13:52:28
742,320,313,3.5,"Great movie, worth watching.",2020-07-13,475,313,False,Desktop,58,Monologue,True,2022-10-18 14:04:44
743,295,93,7.7,"Great movie, meh.",2022-08-16,3681,318,True,Mobile,55,Chase scene,True,2022-10-08 16:24:45
744,989,110,4.4,"Great movie, not my type.",2022-11-12,1671,111,False,Desktop,171,Chase scene,False,2023-11-14 06:03:55
745,793,368,9.6,"Great movie, loved it.",2021-08-26,3531,182,False,Console,213,Reunion,True,2022-11-21 17:36:31
746,225,326,1.3,"Great movie, loved it.",2022-09-04,2198,342,False,Console,42,Final scene,True,2023-09-15 13:07:39
747,22,236,3.8,"Disappointing movie, meh.",2022-06-12,793,22,False,Smart TV,216,Final scene,True,2024-09-13 19:55:24
748,907,54,1.8,"Great movie, highly recommend.",2023-02-24,4118,224,True,Laptop,126,Opening scene,True,2021-07-17 06:41:07
749,365,389,4.7,"Disappointing movie, highly recommend.",2023-01-12,566,398,True,Tablet,169,Flashback,False,2024-01-11 08:15:21
750,783,78,8.7,"Great movie, meh.",2020-10-27,2436,363,False,Mobile,158,Opening scene,True,2021-03-16 22:06:02
751,964,418,7.3,"Disappointing movie, not my type.",2022-10-27,1147,61,True,Desktop,217,Opening scene,True,2022-09-20 18:48:52
752,652,32,3.9,"Great movie, worth watching.",2020-08-05,644,377,True,Console,177,Chase scene,False,2021-02-26 02:33:44
753,396,391,9.0,"Disappointing movie, highly recommend.",2024-09-16,4378,481,True,Smart TV,15,Emotional breakdown,False,2022-06-20 06:06:35
754,110,114,9.8,"Disappointing movie, not my type.",2020-10-19,4092,98,False,Mobile,70,Emotional breakdown,True,2022-05-23 00:28:57
755,875,211,3.3,"Disappointing movie, loved it.",2023-12-05,4811,138,True,Tablet,150,Final battle,True,2020-05-11 07:48:39
756,289,284,6.9,"Great movie, highly recommend.",2023-09-28,2049,373,False,Console,142,Chase scene,False,2024-05-02 05:08:10
757,455,369,5.4,"Disappointing movie, highly recommend.",2024-01-14,3553,447,False,Desktop,95,Climax,False,2024-04-25 23:46:52
758,291,131,9.1,"Great movie, meh.",2024-01-13,3604,250,False,Console,46,Final battle,True,2024-04-01 13:13:46
759,284,152,2.8,"Disappointing movie, meh.",2024-05-06,2717,227,False,Smart TV,57,Plot twist,False,2021-06-07 22:16:36
760,874,234,2.1,"Great movie, loved it.",2024-09-27,1587,84,True,Smart TV,209,Plot twist,False,2020-03-06 14:59:28
761,268,334,4.6,"Disappointing movie, loved it.",2022-08-28,906,112,False,Mobile,96,Monologue,False,2023-12-11 04:10:11
762,808,43,8.6,"Great movie, meh.",2020-01-24,2501,6,True,Desktop,179,Chase scene,True,2020-04-08 21:52:34
763,491,328,2.9,"Great movie, worth watching.",2022-01-26,445,64,True,Smart TV,179,Reunion,True,2024-04-13 12:26:36
764,287,328,7.8,"Great movie, not my type.",2024-05-20,580,310,False,Laptop,187,Emotional breakdown,True,2021-12-21 09:18:51
765,323,372,3.9,"Great movie, not my type.",2023-04-16,2582,297,False,Desktop,148,Plot twist,True,2024-11-18 16:42:25
766,112,204,9.6,"Disappointing movie, a must-see.",2021-09-26,284,308,True,Mobile,96,Chase scene,True,2023-09-06 09:38:50
767,476,234,1.1,"Great movie, meh.",2024-02-03,2135,452,True,Tablet,105,Chase scene,False,2023-06-04 05:59:27
768,495,351,6.8,"Disappointing movie, loved it.",2020-08-12,1848,178,True,Desktop,141,Plot twist,False,2022-07-06 18:13:14
769,310,342,6.4,"Great movie, a must-see.",2024-03-05,1750,433,True,Laptop,220,Chase scene,False,2023-01-11 18:27:28
770,419,379,8.4,"Great movie, worth watching.",2022-10-18,1789,117,False,Smart TV,34,Chase scene,False,2023-10-27 12:37:46
771,757,398,2.8,"Great movie, worth watching.",2024-02-26,2345,329,True,Tablet,64,Emotional breakdown,True,2024-01-17 07:05:48
772,752,42,7.3,"Great movie, not my type.",2022-05-25,3670,268,False,Laptop,125,Plot twist,True,2020-08-03 17:05:06
773,414,316,3.3,"Great movie, worth watching.",2023-10-16,672,258,False,Console,24,Final battle,False,2021-12-19 17:43:29
774,275,488,8.4,"Disappointing movie, loved it.",2020-10-26,4798,298,False,Console,188,Final scene,False,2020-02-16 09:10:24
775,82,160,2.2,"Great movie, a must-see.",2022-02-06,1363,268,False,Laptop,154,Plot twist,False,2020-09-04 01:47:15
776,354,232,7.2,"Disappointing movie, loved it.",2020-01-01,2550,330,True,Smart TV,112,Opening scene,True,2021-09-21 11:16:42
777,671,292,6.2,"Great movie, worth watching.",2023-04-04,2743,26,True,Mobile,151,Reunion,False,2023-01-09 21:49:08
778,756,297,4.2,"Great movie, worth watching.",2022-05-22,377,425,False,Smart TV,48,Monologue,True,2021-06-19 16:17:51
779,546,258,9.2,"Great movie, highly recommend.",2024-12-26,3429,144,False,Mobile,54,Final battle,True,2021-05-19 12:02:22
780,617,459,6.8,"Disappointing movie, not my type.",2021-08-05,1849,171,True,Tablet,79,Plot twist,False,2020-02-08 16:50:56
781,547,243,1.5,"Disappointing movie, not my type.",2021-10-17,2295,254,False,Smart TV,138,Flashback,True,2020-10-14 08:26:07
782,274,193,6.2,"Disappointing movie, loved it.",2022-07-24,361,62,False,Tablet,138,Emotional breakdown,False,2023-08-17 19:21:14
783,751,71,3.8,"Great movie, worth watching.",2024-04-02,1859,328,False,Mobile,166,Final scene,True,2021-07-24 00:15:50
784,555,474,9.4,"Great movie, meh.",2022-12-15,2337,67,True,Tablet,146,Plot twist,False,2024-01-22 06:28:05
785,479,38,5.9,"Great movie, highly recommend.",2023-05-13,952,353,True,Mobile,74,Reunion,False,2022-06-13 10:27:24
786,227,354,4.5,"Great movie, meh.",2024-11-25,928,106,True,Console,217,Climax,True,2021-01-10 05:06:03
787,237,252,6.4,"Great movie, worth watching.",2020-05-21,4400,228,True,Tablet,195,Opening scene,True,2021-04-07 10:49:28
788,854,360,6.1,"Disappointing movie, not my type.",2023-12-24,2842,305,True,Mobile,55,Final scene,True,2024-11-20 04:39:09
789,910,13,1.6,"Disappointing movie, a must-see.",2022-08-09,57,338,False,Mobile,195,Flashback,False,2024-11-03 02:14:38
790,160,276,2.2,"Great movie, not my type.",2022-10-08,4473,430,True,Tablet,153,Plot twist,True,2021-09-01 22:01:45
791,702,112,9.5,"Great movie, not my type.",2023-12-25,1627,483,False,Mobile,86,Opening scene,False,2023-11-14 02:38:18
792,907,187,9.0,"Great movie, meh.",2022-09-04,4137,56,True,Mobile,111,Final scene,False,2021-10-06 05:59:15
793,66,381,6.6,"Great movie, a must-see.",2024-10-07,1205,21,True,Mobile,184,Monologue,True,2020-08-06 07:09:46
794,817,73,6.9,"Great movie, not my type.",2022-12-15,4250,121,True,Mobile,169,Chase scene,False,2020-01-17 17:13:19
795,780,482,3.4,"Disappointing movie, a must-see.",2021-05-20,2458,47,False,Laptop,94,Monologue,False,2023-12-16 01:09:13
796,598,67,5.6,"Disappointing movie, loved it.",2020-06-15,561,305,True,Mobile,84,Plot twist,False,2024-12-26 05:59:15
797,993,159,-0.8,"Disappointing movie, a must-see.",2021-06-02,2638,310,False,Desktop,37,Opening scene,False,2021-07-27 17:18:18
798,918,34,9.5,"Great movie, not my type.",2024-10-14,716,353,False,Tablet,172,Monologue,False,2021-10-14 04:46:55
799,21,155,2.5,"Great movie, meh.",2024-11-03,475,485,True,Console,89,Final battle,True,2020-09-24 04:22:58
800,607,326,2.6,"Great movie, highly recommend.",2023-07-18,1319,432,False,Mobile,91,Climax,True,2020-05-20 13:01:52
801,374,141,-0.6,"Great movie, meh.",2024-12-11,713,243,True,Smart TV,42,Opening scene,False,2023-04-27 00:56:33
802,849,226,6.0,"Great movie, worth watching.",2023-04-06,1354,446,False,Smart TV,39,Plot twist,True,2021-06-18 20:03:55
803,180,350,9.3,"Great movie, not my type.",2020-01-05,1955,422,True,Smart TV,148,Climax,True,2022-01-14 05:29:19
804,686,43,7.7,"Great movie, highly recommend.",2024-09-07,1370,259,False,Mobile,77,Final battle,False,2020-05-08 10:53:17
805,226,415,7.4,"Disappointing movie, meh.",2024-10-05,2518,422,False,Console,90,Flashback,False,2023-11-10 23:14:12
806,237,29,14.6,"Disappointing movie, meh.",2022-09-25,666,256,True,Smart TV,179,Monologue,False,2021-06-01 13:08:38
807,156,185,9.6,"Disappointing movie, meh.",2024-10-09,516,494,False,Desktop,123,Plot twist,True,2021-02-06 19:55:13
808,714,272,4.4,"Great movie, not my type.",2024-06-28,485,438,True,Desktop,12,Monologue,True,2022-04-18 22:19:48
809,508,489,8.4,"Great movie, worth watching.",2023-10-12,535,108,True,Console,81,Reunion,False,2020-09-07 21:23:56
810,961,305,1.9,"Great movie, highly recommend.",2020-12-09,332,373,False,Laptop,139,Plot twist,False,2020-01-15 14:50:04
811,821,352,6.9,"Disappointing movie, highly recommend.",2024-12-26,1805,397,True,Tablet,216,Plot twist,False,2024-12-19 13:12:11
812,98,189,4.2,"Disappointing movie, loved it.",2023-06-07,833,253,False,Desktop,219,Monologue,False,2020-03-22 05:16:01
813,920,460,6.8,"Disappointing movie, loved it.",2021-08-27,2737,438,True,Laptop,68,Emotional breakdown,True,2020-03-05 17:30:47
814,274,7,9.8,"Great movie, meh.",2023-12-17,2139,445,True,Desktop,98,Final battle,True,2021-07-10 05:07:40
815,309,300,2.3,"Great movie, highly recommend.",2023-12-08,2280,448,False,Tablet,129,Final scene,True,2023-11-20 13:39:50
816,860,417,7.7,"Great movie, worth watching.",2020-06-12,659,427,False,Console,176,Flashback,True,2022-06-28 22:12:47
817,758,119,1.1,"Great movie, loved it.",2020-06-19,4606,469,True,Console,109,Monologue,False,2022-05-08 07:43:31
818,929,488,2.9,"Great movie, highly recommend.",2021-10-01,1862,10,True,Laptop,37,Opening scene,True,2024-02-03 03:41:19
819,13,252,4.1,"Great movie, not my type.",2021-02-28,3410,464,True,Smart TV,139,Chase scene,False,2021-01-11 06:19:59
820,268,477,7.8,"Great movie, a must-see.",2020-09-05,1877,283,True,Laptop,172,Monologue,True,2023-02-08 14:41:05
821,596,453,3.9,"Great movie, highly recommend.",2023-04-26,1175,465,False,Mobile,88,Reunion,True,2022-06-10 04:34:19
822,446,418,5.7,"Great movie, meh.",2024-08-06,430,107,True,Desktop,144,Plot twist,True,2021-08-02 09:39:16
823,245,449,8.9,"Great movie, highly recommend.",2021-07-12,2808,281,False,Laptop,56,Chase scene,False,2024-01-06 07:46:46
824,254,62,1.3,"Great movie, a must-see.",2024-12-01,2668,382,True,Smart TV,70,Monologue,True,2023-04-16 20:49:53
825,273,463,6.2,"Disappointing movie, a must-see.",2023-02-18,540,369,True,Desktop,85,Opening scene,False,2021-02-24 09:26:06
826,238,111,4.2,"Great movie, worth watching.",2023-01-06,2634,164,False,Console,110,Plot twist,False,2024-02-09 03:54:56
827,663,181,5.2,"Disappointing movie, loved it.",2020-12-15,2062,289,True,Desktop,202,Plot twist,False,2023-06-05 17:40:23
828,720,54,6.7,"Disappointing movie, worth watching.",2023-05-11,3707,140,False,Tablet,99,Final scene,True,2022-01-16 13:55:12
829,233,244,8.5,"Great movie, worth watching.",2022-04-16,919,92,True,Smart TV,110,Plot twist,True,2023-01-21 01:38:21
830,544,106,8.3,"Great movie, loved it.",2023-04-05,1963,33,True,Desktop,113,Emotional breakdown,False,2023-05-16 08:43:18
831,618,103,4.6,"Great movie, worth watching.",2020-07-01,4262,126,False,Mobile,52,Monologue,False,2022-01-20 06:48:53
832,703,300,2.8,"Great movie, meh.",2023-05-16,4910,479,True,Smart TV,66,Final scene,False,2023-03-26 03:47:20
833,299,77,7.3,"Great movie, not my type.",2020-09-18,4940,423,True,Tablet,198,Flashback,True,2020-04-14 02:37:05
834,423,199,5.0,"Disappointing movie, meh.",2023-11-25,3668,178,False,Mobile,86,Chase scene,False,2023-12-06 00:49:17
835,350,116,9.0,"Great movie, not my type.",2024-08-20,829,356,False,Desktop,127,Reunion,True,2022-04-19 13:42:57
836,52,386,-0.1,"Great movie, worth watching.",2021-12-07,4551,297,True,Tablet,138,Flashback,True,2022-07-08 19:11:04
837,112,258,9.5,"Great movie, meh.",2023-03-13,4698,269,False,Tablet,66,Emotional breakdown,True,2020-06-28 21:50:51
838,653,320,5.2,"Great movie, not my type.",2024-06-26,16,18,False,Tablet,167,Chase scene,False,2024-03-19 07:54:41
839,409,398,9.9,"Disappointing movie, not my type.",2021-12-23,4993,483,True,Laptop,123,Final scene,True,2024-07-18 12:14:41
840,826,452,4.8,"Great movie, not my type.",2021-10-13,3159,117,False,Desktop,131,Plot twist,False,2020-01-26 14:23:23
841,12,132,1.1,"Disappointing movie, worth watching.",2024-04-25,4100,293,True,Mobile,26,Flashback,False,2021-09-21 04:00:51
842,915,329,13.0,"Great movie, loved it.",2024-12-24,4399,348,False,Mobile,142,Climax,False,2023-12-03 13:27:16
843,42,455,2.5,"Disappointing movie, loved it.",2020-03-06,1470,347,False,Smart TV,109,Reunion,True,2023-06-03 15:44:52
844,369,288,4.9,"Disappointing movie, not my type.",2022-08-27,429,152,True,Laptop,217,Monologue,True,2021-10-06 06:43:46
845,535,136,1.2,"Disappointing movie, not my type.",2024-02-15,3319,392,False,Laptop,152,Emotional breakdown,False,2023-05-06 14:13:53
846,323,291,6.0,"Disappointing movie, meh.",2023-01-24,2637,153,False,Desktop,22,Final scene,True,2023-05-28 12:44:20
847,826,73,6.3,"Great movie, a must-see.",2023-02-17,4949,430,True,Console,119,Reunion,True,2023-04-23 03:46:02
848,30,474,1.7,"Great movie, not my type.",2023-11-02,429,91,True,Mobile,16,Plot twist,False,2022-03-07 16:10:08
849,255,176,3.9,"Great movie, highly recommend.",2021-05-11,3288,95,True,Desktop,199,Opening scene,True,2022-05-27 20:52:01
850,591,130,2.0,"Great movie, not my type.",2022-05-12,1304,168,False,Mobile,123,Reunion,False,2023-12-20 17:14:26
851,311,435,6.4,"Great movie, meh.",2021-07-05,4188,474,False,Smart TV,183,Flashback,True,2020-12-22 23:12:45
852,921,51,3.6,"Disappointing movie, highly recommend.",2022-04-26,1452,261,False,Laptop,157,Final scene,False,2023-01-20 21:37:52
853,22,213,6.4,"Great movie, loved it.",2024-03-08,3869,36,True,Smart TV,87,Final scene,True,2023-02-22 03:14:42
854,433,130,4.8,"Disappointing movie, not my type.",2024-09-15,4216,160,True,Desktop,163,Final battle,True,2023-08-20 01:21:12
855,985,344,5.9,"Disappointing movie, meh.",2024-12-27,2792,108,False,Desktop,157,Flashback,True,2021-10-24 14:46:48
856,805,253,2.8,"Disappointing movie, highly recommend.",2022-02-09,1586,84,False,Console,185,Final scene,False,2022-02-26 00:52:16
857,785,69,9.5,"Great movie, highly recommend.",2024-07-12,4476,192,True,Console,187,Plot twist,True,2022-09-16 16:04:39
858,235,153,8.7,"Disappointing movie, a must-see.",2023-11-10,3250,239,False,Tablet,66,Climax,False,2020-12-21 08:06:21
859,904,215,1.6,"Great movie, worth watching.",2022-04-05,948,373,False,Laptop,49,Chase scene,False,2023-02-15 08:03:14
860,336,326,7.4,"Disappointing movie, a must-see.",2023-09-09,1014,438,False,Desktop,135,Plot twist,False,2020-07-19 15:51:21
861,270,60,3.0,"Great movie, meh.",2020-11-04,2620,475,True,Laptop,174,Final scene,True,2021-10-17 06:02:37
862,156,75,1.7,"Great movie, highly recommend.",2022-11-11,340,110,False,Mobile,137,Climax,False,2021-01-14 04:32:29
863,193,396,3.5,"Great movie, highly recommend.",2024-08-22,1195,274,False,Smart TV,148,Reunion,False,2024-12-08 03:24:57
864,896,21,6.8,"Great movie, worth watching.",2022-09-15,3434,398,False,Console,110,Final battle,True,2024-01-14 19:53:57
865,357,477,3.9,"Great movie, highly recommend.",2020-12-27,4888,388,False,Desktop,30,Reunion,True,2022-07-26 12:30:45
866,567,351,4.0,"Disappointing movie, a must-see.",2020-02-27,1068,311,True,Console,147,Monologue,True,2020-05-06 06:35:40
867,687,167,6.6,"Great movie, a must-see.",2022-05-12,352,412,False,Smart TV,76,Monologue,False,2024-09-28 20:49:44
868,880,23,4.5,"Disappointing movie, loved it.",2023-09-17,4422,491,False,Laptop,173,Monologue,False,2022-01-13 01:09:50
869,398,297,-1.2,"Great movie, highly recommend.",2022-11-21,1087,53,True,Desktop,10,Flashback,False,2023-04-02 17:57:32
870,901,47,14.9,"Disappointing movie, worth watching.",2023-08-15,496,176,True,Laptop,136,Final scene,True,2022-04-18 09:06:45
871,797,74,9.4,"Great movie, highly recommend.",2021-03-12,1805,471,True,Desktop,189,Emotional breakdown,False,2020-05-25 02:27:11
872,498,141,2.6,"Great movie, highly recommend.",2020-12-27,2671,154,False,Smart TV,175,Monologue,False,2020-03-22 09:48:26
873,715,38,1.2,"Great movie, loved it.",2020-01-16,837,126,False,Tablet,183,Final scene,False,2021-01-20 20:40:21
