movie_id,title,genre,release_year,duration,language,country,budget,revenue,rating_average,director_id,production_company,age_limit,status,created_at
597,Dark Night,Drama,2016,180,Portuguese,Italy,170175583.72,32798479.45,5.2,110,A24,16,Released,2016-10-25 05:08:28
598,Lost Sun 692,Animation,2024,205,German,Australia,106048853.99,842378848.73,7.0,179,Sony Pictures,7,Released,2024-02-21 12:21:19
599,Last Storm 977,Adventure,2020,129,English,UK,21241298.12,697158706.48,4.3,145,A24,12,Production,2015-12-02 00:08:26
600,Golden Vision,Horror,2007,146,Portuguese,Spain,265501648.31,734612544.56,4.1,9,Sony Pictures,12,Released,2015-07-08 11:20:44
601,Last Kingdom 204,Adventure,1997,117,German,France,190679425.7,123704132.15,3.0,178,Netflix,18,Production,2015-03-12 11:07:10
602,Golden Fire 474,Thriller,1995,150,Hindi,Canada,252228554.36,550590480.91,3.5,64,Sony Pictures,12,Production,2019-12-08 09:45:16
603,Sacred Night 811,Fantasy,2016,220,Portuguese,Germany,283452621.27,520529551.12,6.1,105,Sony Pictures,0,Cancelled,2023-03-05 07:03:37
604,Silent Empire 431,Adventure,1993,206,Hindi,Canada,81247812.2,-39319627,4.9,45,Universal,16,Released,2022-06-10 16:22:12
605,First Dream 380,Fantasy,1875,-45,Japanese,Canada,91663807.89,133628692.32,6.0,37,Netflix,0,Released,2016-04-24 14:21:54
606,Rising Moon 542,Romance,2017,190,Hindi,Italy,24124949.47,196638952.16,7.2,49,Sony Pictures,12,Production,2021-04-03 02:14:59
607,Golden Legacy 380,Thriller,1991,174,Spanish,USA,58873389.3,164882124.43,11.9,116,Lionsgate,16,Cancelled,2021-09-27 00:02:35
608,Sacred Star 728,Comedy,1997,219,Spanish,Australia,198967920.36,800352787.74,3.3,78,Paramount,12,Released,2017-04-18 11:03:10
609,Dark Legacy,Horror,2001,156,Spanish,Germany,156334031.99,-2089963,2.2,28,Paramount,7,Released,2018-01-08 06:16:26
610,Fallen Vision 70,Drama,2007,163,English,Spain,43027338.46,549004043.08,3.8,15,Disney,12,Cancelled,2020-04-02 02:57:11
611,Infinite Mountain,Documentary,2011,77,Spanish,USA,89153530.71,874987685.47,7.5,198,Warner Bros,0,Production,2017-03-22 04:18:03
612,Infinite Moon 60,Adventure,1996,209,French,Spain,207449654.29,234479049.91,7.9,47,Sony Pictures,0,Production,2020-11-18 07:34:55
613,Infinite Vision 158,Animation,2001,86,Korean,Canada,286757731.19,308983576.31,5.7,130,Disney,7,Production,2018-11-07 14:36:49
614,A Fire 103,Drama,1987,-45,Korean,Brazil,242299053.87,45091957.84,9.6,13,A24,12,Cancelled,2015-11-08 19:09:22
615,A Promise 995,Horror,1991,98,Spanish,UK,147922882.08,229148992.09,5.0,93,Sony Pictures,7,Released,2016-07-06 12:43:20
616,Lost Ocean 606,Romance,1992,70,Arabic,Germany,88681079.07,-34702296,8.4,154,Lionsgate,12,Released,2019-08-01 05:00:55
617,Silent Journey 700,Documentary,1984,150,German,Spain,210746246.05,384482101.24,2.4,190,Netflix,16,Released,2019-03-15 15:30:20
618,Sacred Fire 164,Fantasy,2006,172,French,UK,40579457.45,515476886.29,2.3,19,Netflix,16,Released,2015-03-19 10:20:48
619,Lost Promise 412,Thriller,1989,114,Japanese,Australia,54375673.63,68490408.73,-1.1,87,Universal,7,Released,2016-04-21 17:48:54
620,The Hero 280,Thriller,1990,91,Spanish,France,52282281.67,674290037.69,9.0,96,Focus Features,7,Production,2023-07-18 15:25:19
621,Infinite Storm,Fantasy,2000,207,Japanese,Japan,251232915.93,38417956.13,6.0,128,A24,18,Production,2018-06-17 10:49:47
622,Rising Sun 289,Romance,1987,103,Spanish,France,214600275.21,130433030.81,2.6,17,Warner Bros,12,Released,2024-05-18 06:50:07
623,First Kingdom 961,Fantasy,2024,93,Portuguese,Spain,228225246.57,534695911.36,6.1,167,Disney,18,Cancelled,2018-02-24 17:01:03
624,Last Dream 433,Adventure,1990,deux heures,Arabic,Brazil,101329837.1,169777997.25,3.8,46,Sony Pictures,7,Cancelled,2018-09-23 00:59:22
625,Golden Fire 948,Fantasy,2016,85,Italian,India,49622222.86,392589345.85,3.0,53,Focus Features,18,Production,2018-04-27 15:26:57
626,Hidden Night 518,Drama,2014,173,German,France,165868917.84,97883279.34,2.7,41,Paramount,7,Cancelled,2024-03-04 21:34:54
627,Golden Mountain 358,Animation,1984,153,English,Italy,144942406.2,585613292.71,6.5,149,Disney,0,Cancelled,2023-09-04 20:52:17
628,Last Night 637,Fantasy,2006,198,Korean,Canada,256042024.56,486961903.26,6.8,173,Warner Bros,7,Cancelled,2021-07-12 22:52:25
629,Golden Sun 783,Sci-Fi,1986,184,Portuguese,India,267387184.71,293602648.07,6.9,3,A24,12,Released,2024-10-01 14:17:40
630,Fallen Dawn 784,Romance,1999,182,Italian,,1652247.8,411610165.11,5.4,176,Lionsgate,18,Production,2021-05-03 16:12:51
631,Broken Empire 868,Romance,1998,202,Korean,Germany,174666729.16,96225375.57,7.8,68,Sony Pictures,12,Released,2024-03-22 20:32:51
632,Rising Storm 335,Drama,1982,105,English,Italy,166086645.43,16368558.16,3.4,92,Focus Features,0,Released,2015-09-18 18:35:12
633,Eternal Hero 338,Crime,2015,191,French,India,295282274.92,134524653.09,7.9,13,Warner Bros,7,Released,2020-12-13 21:25:06
634,Broken Journey 365,Action,2002,94,Portuguese,Germany,293635000.78,807492669.78,4.9,195,A24,0,Cancelled,2016-09-16 05:26:56
635,Lost Hero 32,Thriller,2024,129,Japanese,Japan,75993468.67,844334423.37,3.4,109,Focus Features,16,Production,2017-05-02 12:09:50
636,Sacred Dawn,Sci-Fi,2007,105,Italian,UK,256604962.54,7222165.51,9.2,76,A24,0,Production,2022-05-16 12:19:34
637,First Star 382,Fantasy,1990,129,Korean,USA,25009781.54,299781942.0,1.9,153,Warner Bros,0,Cancelled,2018-07-05 21:11:05
638,Infinite Night 952,Animation,2020,188,Italian,Japan,163900553.26,311919894.52,6.9,44,Disney,18,Cancelled,2019-03-22 11:08:45
639,Eternal Star 104,Documentary,2003,184,Korean,USA,191201255.56,539397778.15,5.0,59,Netflix,7,Production,2017-05-15 16:46:47
640,Eternal Sky 115,Animation,2017,216,Japanese,Japan,181108854.41,208308071.22,1.3,136,Paramount,16,Released,2016-12-07 07:52:41
641,Golden Journey 187,Action,2012,114,Hindi,France,52639442.24,176749699.54,5.9,176,Universal,12,Released,2016-08-23 09:26:20
642,Eternal River 949,Thriller,2012,201,French,South Korea,143770669.47,782433942.04,7.5,97,Disney,18,Production,2024-02-10 07:13:52
643,Rising Dawn 602,Horror,2020,137,Korean,USA,172747111.97,620575408.47,5.7,123,Paramount,18,Released,2023-04-27 21:45:21
644,Dark Shadow 722,Fantasy,2013,143,Japanese,Italy,281395961.01,267856968.98,8.9,186,A24,18,Production,2022-03-18 11:52:49
645,Infinite Kingdom 337,Fantasy,2013,202,Portuguese,USA,21901403.3,416538420.77,6.8,162,Universal,7,Production,2023-09-07 20:38:58
646,Eternal Vision,,2001,205,Japanese,South Korea,237077314.74,185579002.54,8.7,101,Focus Features,0,Released,2017-12-07 20:01:13
647,Golden Empire,Romance,1987,217,German,India,283605370.77,10319729.5,7.5,185,Lionsgate,7,Released,2022-08-19 01:23:20
648,Dark Legacy 883,Romance,1994,165,Korean,Brazil,225381964.77,418265036.61,7.8,50,Disney,16,Released,2016-02-19 07:50:37
649,A Storm 255,Documentary,2016,148,Korean,South Korea,217190330.2,53257820.45,8.3,129,Universal,0,Production,2020-01-05 09:13:45
650,Fallen River 411,Sci-Fi,2013,167,Spanish,Spain,207217032.11,539665508.68,2.8,159,Warner Bros,0,Cancelled,2020-09-11 13:05:23
651,Lost Sky 462,Drama,2004,131,Portuguese,UK,237061245.21,341909785.8,9.4,169,Disney,18,Released,2022-08-06 14:01:54
652,Dark Legacy 609,Crime,1980,133,Hindi,France,76838781.95,634345362.96,1.3,179,A24,12,Cancelled,2018-06-18 20:58:19
653,Rising Ocean 44,Drama,2022,70,Arabic,USA,146238616.76,120975384.03,8.7,67,Sony Pictures,16,Released,2023-10-08 18:20:50
654,Last Storm 590,Action,2005,70,Spanish,India,257529771.13,458281847.23,8.7,90,Universal,7,Production,2023-12-15 04:54:31
655,A Vision 273,Action,2007,213,French,Italy,246317898.57,689123382.54,3.7,129,Focus Features,0,Cancelled,2022-04-18 15:28:41
656,Hidden Moon 985,Adventure,2005,191,Japanese,France,-4282157,847877401.5,5.5,108,Warner Bros,7,Cancelled,2017-07-05 11:16:50
657,Dark Hero 947,Crime,1994,78,Korean,Spain,2693180.14,59749649.7,7.1,181,Sony Pictures,0,Cancelled,2018-03-09 11:49:15
658,Eternal Legacy 659,Fantasy,2019,106,Japanese,India,8934302.4,502263042.11,4.4,148,Amazon Studios,7,Released,2017-06-03 15:53:19
659,Sacred Dawn 190,Horror,2024,124,French,France,186746161.17,275000337.89,1.9,13,A24,0,Released,2023-07-15 22:41:10
660,The Dawn 798,Fantasy,1995,176,French,Canada,123076412.8,28156423.03,5.2,16,Universal,16,Released,2017-06-26 18:00:01
661,Sacred Vision 222,Drama,1982,113,French,Germany,114512086.54,458433549.65,6.8,48,Universal,0,Production,2020-12-25 08:47:26
662,Sacred Shadow 508,Comedy,1984,71,Japanese,Germany,294983490.86,203102041.29,8.5,34,Disney,12,Released,2016-11-13 00:09:21
663,Dark River 934,Drama,2022,219,German,Spain,-6628098,378657567.23,3.8,34,A24,16,Released,2022-10-27 09:46:35
664,The Dawn 277,Adventure,2014,-45,French,France,33576812.22,483367960.76,1.8,139,Amazon Studios,12,Cancelled,2024-09-14 08:30:35
665,Rising Empire 691,Thriller,1983,198,Japanese,Spain,153595967.79,738795852.73,1.8,147,Warner Bros,16,Production,2024-10-05 02:27:19
666,The Hero 414,Adventure,1992,102,Korean,Germany,81070147.39,404197729.46,5.4,147,Focus Features,16,Production,2019-07-06 04:45:54
667,The Fire 68,Thriller,2011,107,Korean,,62837128.59,-35829309,4.3,191,Amazon Studios,16,Released,2024-02-20 00:00:33
668,Golden Promise 787,Drama,1987,deux heures,French,Italy,222544065.22,211663742.96,2.8,149,Focus Features,18,Cancelled,2022-12-23 19:02:24
669,The Legacy 815,Horror,1985,210,Japanese,Italy,15673328.1,734360489.45,5.5,64,Amazon Studios,0,Released,2018-08-03 03:33:56
670,A Star 95,Documentary,2024,198,Portuguese,Japan,5942247.65,724447382.13,1.6,196,Paramount,12,Production,2021-01-15 10:24:36
671,Broken Journey 257,Adventure,2005,107,French,USA,80465470.2,14527177.99,7.8,177,Focus Features,7,Released,2018-09-15 19:59:49
672,First Storm 153,Romance,2013,87,Korean,UK,237005753.62,873848016.73,2.4,89,A24,0,Released,2019-02-06 19:06:49
673,Golden Dawn 565,Drama,2023,87,Korean,South Korea,86415976.28,357884708.13,1.5,57,Warner Bros,12,Production,2021-01-02 02:08:35
674,Last Empire 147,Action,1991,102,Italian,France,37965486.9,238116314.81,4.3,110,Amazon Studios,12,Released,2019-05-13 23:02:56
675,First Fire 916,Animation,1994,146,English,France,-17251063,647288728.44,9.7,80,A24,7,Production,2018-06-18 13:05:31
676,Rising Legacy,Sci-Fi,2023,187,Spanish,Italy,1636107.64,376533158.9,9.2,103,Disney,7,Production,2016-10-15 13:54:34
677,Fallen Empire,Horror,1998,90,Portuguese,USA,108800883.78,877473006.57,5.5,124,Sony Pictures,7,Released,2018-06-28 08:51:13
678,First Hero 315,Adventure,2015,98,Korean,Australia,76206956.9,320716667.22,6.1,103,Sony Pictures,12,Cancelled,2016-02-04 21:45:39
679,Fallen River 560,Documentary,2031,179,Arabic,South Korea,236792028.51,777613670.47,7.4,71,Lionsgate,16,Cancelled,2015-07-13 08:55:49
680,The Moon 868,Drama,1991,164,Japanese,France,56353188.55,106705631.43,3.7,136,Amazon Studios,0,Released,2022-03-04 22:46:41
681,Eternal Empire 395,Action,1983,121,German,India,187057844.49,44643833.38,3.4,54,Sony Pictures,16,Released,2018-02-25 22:31:47
682,A Promise 843,Crime,1982,96,Italian,UK,282002071.26,555193428.54,1.4,26,Lionsgate,12,Cancelled,2022-09-11 11:58:00
683,Lost Shadow 79,Animation,2001,deux heures,Spanish,India,260234888.69,670235167.34,7.9,15,Paramount,16,Released,2021-02-14 00:35:44
684,Golden Shadow 798,Comedy,1992,220,Italian,Japan,232580732.92,436699677.32,1.4,144,Universal,0,Released,2019-09-01 21:46:45
685,Golden Moon 804,Documentary,1990,145,Spanish,Germany,289220625.06,741834031.89,1.3,155,Amazon Studios,18,Production,2022-05-13 21:30:01
686,Rising Vision 699,Drama,2024,217,Korean,Brazil,263302827.67,289736471.1,8.4,38,Amazon Studios,0,Released,2022-01-07 06:23:02
687,Eternal Empire 786,Comedy,1993,98,Arabic,Canada,162777878.13,-21228475,9.0,154,Universal,0,Production,2018-01-05 03:23:58
688,A Sun 488,Adventure,2004,173,Arabic,Germany,280747580.29,209482022.92,1.8,31,Sony Pictures,16,Production,2019-03-16 16:52:51
689,Broken Dream 877,Sci-Fi,2015,98,French,Spain,99189981.63,210865776.91,6.0,88,Netflix,12,Released,2021-11-02 21:51:38
690,Fallen Fire 233,Action,1998,164,Italian,Spain,11485200.53,91660883.95,1.5,32,Netflix,16,Production,2022-09-21 07:30:42
691,Hidden Hero 222,Sci-Fi,1994,117,Japanese,France,151224832.65,413170972.7,1.4,86,Sony Pictures,16,Cancelled,2023-07-05 14:11:35
692,Golden Sky,Animation,1996,184,Italian,Australia,143731321.79,751367874.03,4.0,103,A24,16,Cancelled,2017-06-20 04:13:57
693,Golden Dream 740,Animation,2006,77,Hindi,India,177600872.78,51875188.08,4.3,2,Netflix,0,Cancelled,2023-10-25 04:30:12
694,Broken Dream 761,Sci-Fi,2008,135,Korean,Germany,221491059.43,52089928.98,6.2,182,Netflix,12,Production,2017-07-28 02:37:45
695,Eternal Storm 248,Documentary,1991,173,Spanish,Spain,54488582.75,157979533.75,5.2,20,A24,12,Cancelled,2022-07-20 03:31:06
696,Rising Fire 59,Comedy,2014,143,Hindi,Italy,70190342.38,846003263.0,13.3,46,Disney,0,Released,2021-10-26 17:00:06
697,Infinite Ocean,Romance,1984,-45,French,Spain,-7749020,725620464.41,9.1,200,Warner Bros,12,Cancelled,2015-01-10 18:12:13
698,Dark Dream 856,Horror,2004,98,German,UK,234864663.97,217575216.38,5.8,9,Amazon Studios,12,Production,2015-03-12 19:46:39
699,Eternal Legacy 333,Fantasy,2018,188,German,UK,26558487.83,106173862.88,4.1,198,Lionsgate,16,Released,2017-07-23 13:28:25
700,Lost Star 844,Comedy,1999,122,Japanese,Canada,-519144,455148378.9,14.0,94,Amazon Studios,0,Released,2015-09-01 21:45:59
701,A Promise 983,Comedy,1990,89,Japanese,Germany,84208101.75,822491377.98,2.5,50,Paramount,7,Released,2015-03-08 11:04:02
702,Dark Moon 928,Sci-Fi,1983,127,Japanese,South Korea,205043640.05,769799043.82,8.2,73,Paramount,18,Released,2018-04-06 09:54:15
703,Rising Fire 607,Action,1981,207,Arabic,France,289792464.19,243273530.04,6.1,86,Lionsgate,16,Production,2024-10-20 04:03:07
704,Dark Mountain 991,Thriller,2009,165,French,USA,178791618.75,576861419.61,8.9,26,Lionsgate,7,Released,2021-08-03 22:14:06
705,Fallen Moon 238,Comedy,1997,108,Hindi,Australia,75936417.78,815145047.88,8.8,115,Paramount,0,Released,2024-10-06 21:47:56
706,Golden Ocean 323,Horror,1990,86,Arabic,South Korea,95679618.62,647843830.57,6.1,61,Warner Bros,18,Production,2022-10-15 20:08:16
707,Fallen Journey 998,Adventure,1988,93,Arabic,Brazil,188670624.61,630400736.19,2.0,2,Sony Pictures,18,Production,2022-01-14 15:40:24
708,Eternal Promise 204,Thriller,2017,212,French,South Korea,282855430.21,420596225.76,3.6,15,Focus Features,12,Cancelled,2023-06-24 16:33:12
709,Eternal Legacy 176,Sci-Fi,2010,deux heures,Hindi,Japan,38036122.58,151536748.26,2.9,82,Netflix,0,Cancelled,2021-03-18 05:11:11
710,Eternal Moon 9,Documentary,2022,173,Japanese,Spain,123651151.98,226831637.49,1.1,44,Disney,7,Production,2016-05-19 18:11:38
711,The Storm 621,Romance,2024,104,English,Japan,267610604.94,47448615.34,4.8,123,Sony Pictures,0,Released,2018-10-03 01:47:48
712,A Promise 225,Thriller,1991,146,French,France,67046738.22,625375566.58,1.2,119,A24,0,Production,2021-05-13 03:59:43
713,Hidden Dream 851,Animation,1988,125,Korean,,98006544.81,179976683.88,4.9,38,Paramount,0,Released,2018-07-04 00:41:59
714,Sacred Journey 266,Drama,1999,121,Italian,South Korea,245229643.3,674004333.04,5.1,100,Focus Features,12,Production,2021-01-14 22:13:50
715,First Journey 300,Action,2007,191,Korean,France,132693399.78,752320509.87,6.4,77,Disney,0,Released,2019-09-08 14:19:17
716,Sacred Ocean 80,Comedy,2002,155,Hindi,Italy,134866260.98,9801163.76,3.6,191,Paramount,16,Released,2021-09-19 01:17:44
717,Fallen Fire 203,Adventure,1984,70,Arabic,India,187933523.68,667752475.0,1.8,61,Netflix,18,Cancelled,2015-01-19 07:30:34
718,A Ocean 689,Horror,2021,94,German,India,157003810.9,411387082.04,4.3,116,Netflix,16,Production,2021-08-05 21:56:24
719,Sacred Mountain 414,Drama,1999,92,Hindi,Brazil,10550642.03,407585040.24,2.5,3,Focus Features,12,Production,2015-12-15 20:53:53
720,Golden Sun 21,Thriller,1875,79,Arabic,Spain,127729331.02,190225497.82,6.7,6,Amazon Studios,16,Cancelled,2016-09-05 05:47:11
721,Rising Dream,Animation,2021,90,Hindi,Spain,152366476.68,452192986.07,6.3,100,A24,7,Cancelled,2021-04-10 21:52:10
722,Hidden Empire 711,Documentary,1875,150,Korean,USA,191221787.69,125185125.37,5.0,144,Amazon Studios,0,Cancelled,2021-11-24 14:01:26
723,Rising River 192,Drama,1990,73,Portuguese,Canada,251174879.68,72174894.07,8.2,126,Universal,18,Released,2021-12-11 06:49:51
724,Last Vision,Adventure,1980,148,Spanish,Italy,47741654.15,625940890.25,9.4,23,Paramount,12,Production,2024-12-01 03:18:22
725,Sacred Promise 626,Animation,2004,86,Hindi,Spain,110675395.12,477498696.32,3.4,132,Sony Pictures,7,Released,2017-12-22 23:04:29
726,Hidden Legacy 115,Documentary,1980,166,Japanese,Australia,34612385.31,474980773.57,7.7,27,Amazon Studios,12,Cancelled,2017-11-17 02:21:00
727,Last Vision 794,Animation,2018,175,English,Spain,61474332.03,485525165.59,8.9,17,A24,7,Production,2017-09-06 19:26:35
728,Dark Sky,Documentary,1981,74,Hindi,India,289799275.8,165547261.0,6.6,108,Focus Features,0,Production,2024-11-04 23:38:56
729,Infinite Sun 880,Animation,2031,78,English,Germany,137158698.68,724037749.24,4.7,68,Sony Pictures,12,Released,2020-10-13 20:41:11
730,Lost Ocean 343,Crime,2011,90,Japanese,Australia,43209950.25,789227061.61,6.3,40,Paramount,16,Production,2018-01-06 17:58:17
731,Broken Vision 415,Adventure,2019,deux heures,Japanese,Germany,40320805.33,620766241.67,4.1,109,Sony Pictures,18,Released,2023-08-26 11:49:17
732,Lost Storm 995,Romance,1997,200,French,South Korea,171201688.27,223967836.86,9.3,39,Paramount,7,Released,2021-01-13 12:51:29
733,Broken Journey 994,Horror,1988,149,German,Australia,40899089.56,230989406.15,4.4,106,Lionsgate,18,Released,2015-07-14 12:04:29
734,Infinite Promise 598,Thriller,2004,109,Portuguese,Brazil,64993204.84,661349985.99,4.5,182,A24,16,Cancelled,2017-06-25 13:00:19
735,A Mountain 261,Action,1996,133,Arabic,Canada,57285018.69,76265549.09,-0.4,75,Sony Pictures,0,Cancelled,2022-07-05 19:46:47
736,A Sky 759,Thriller,1998,214,Japanese,,155217566.3,289325307.98,8.4,9,Lionsgate,18,Cancelled,2021-11-11 21:24:19
737,Dark Dawn 304,Sci-Fi,2021,202,Korean,Germany,279780173.27,385353621.57,1.9,144,Lionsgate,16,Released,2024-09-27 01:41:54
738,Silent Sun 547,Action,2022,70,Italian,Italy,158094585.89,880355856.71,7.7,165,Sony Pictures,0,Production,2018-05-16 08:07:45
739,Dark Star,Drama,2010,150,French,USA,147312499.47,152685482.55,9.5,108,Universal,18,Cancelled,2017-01-05 22:21:53
740,Broken Promise,Drama,2013,123,Arabic,Japan,243204340.13,279526953.7,3.5,200,Sony Pictures,16,Production,2015-08-24 17:26:55
741,Dark Mountain 323,Action,2010,89,Portuguese,France,189147543.78,619286237.46,9.6,178,Paramount,7,Cancelled,2024-06-03 08:22:24
742,Last Ocean 38,Drama,2002,158,French,Brazil,29083138.3,406757367.55,8.0,94,Paramount,18,Cancelled,2016-07-02 20:31:52
743,Fallen Storm 52,Fantasy,1980,151,French,India,6003308.58,543825866.84,5.8,139,Warner Bros,7,Cancelled,2021-07-25 05:49:47
744,Hidden Hero 245,Documentary,2023,75,Hindi,,117826771.66,628063285.87,8.9,112,Lionsgate,7,Released,2018-06-24 13:08:12
745,The River 620,Horror,1981,199,Italian,Spain,216090358.75,434722838.4,6.2,174,Universal,18,Cancelled,2024-02-18 23:52:44
746,Lost Sky 887,Drama,1989,166,Korean,India,101881755.56,146792135.52,2.6,153,Amazon Studios,0,Production,2022-11-22 05:09:01
747,Silent Mountain 616,,2010,163,Japanese,Spain,287594703.49,478687141.7,7.8,51,Universal,16,Released,2019-07-24 02:52:39
748,Broken Star 747,Horror,2011,174,Italian,UK,211085341.17,830571895.13,9.6,99,Universal,18,Production,2015-03-12 15:52:35
749,Infinite Vision 7,Romance,1983,83,English,Italy,-1976958,116426204.56,6.6,110,Sony Pictures,0,Cancelled,2023-10-04 00:55:13
750,Broken Hero 607,Comedy,1995,106,English,Canada,47844837.82,848487693.87,6.0,94,Paramount,0,Cancelled,2017-07-02 01:39:45
751,Golden Dream 45,Animation,2011,152,Japanese,Australia,41550128.82,672475237.2,3.5,85,Paramount,18,Released,2016-09-01 20:35:07
752,Hidden Legacy 610,Crime,1993,142,Italian,Italy,50778257.93,333958113.2,6.4,180,Amazon Studios,16,Released,2018-07-04 13:53:08
753,First Legacy 434,Action,2020,177,Italian,USA,106319179.65,329438632.93,1.6,175,Warner Bros,0,Production,2018-11-24 20:05:27
754,Fallen Shadow 324,Sci-Fi,2016,103,Japanese,France,177423819.91,510494147.36,4.3,191,Netflix,7,Released,2020-12-15 18:03:20
755,Hidden Vision 127,Adventure,2021,217,Italian,Brazil,254359914.17,193405791.03,8.8,50,Netflix,18,Production,2019-11-22 17:29:25
756,Golden Storm 384,Action,1995,192,French,India,256733835.02,90325403.15,1.2,126,Paramount,7,Released,2017-12-23 19:44:30
757,Last Dawn 216,Romance,1982,213,Korean,Germany,244735406.62,806202992.24,6.4,48,Sony Pictures,7,Production,2022-04-20 22:10:14
758,Hidden Legacy 889,Comedy,1995,75,Japanese,Brazil,20044969.44,205235079.09,5.5,55,Sony Pictures,16,Cancelled,2016-10-19 16:09:56
759,Broken Storm 819,Sci-Fi,1985,138,Spanish,Italy,277831277.04,511597769.99,1.6,57,Universal,0,Released,2021-05-08 06:43:09
760,Dark Dream 641,Comedy,2011,189,French,Italy,152116492.52,859451969.13,3.6,114,Warner Bros,7,Cancelled,2020-01-08 12:51:02
761,Silent Journey 321,Documentary,1988,91,English,Australia,212563802.22,119135552.62,1.2,112,A24,12,Cancelled,2017-07-15 13:08:23
762,Broken Storm 863,,1982,173,Hindi,Australia,190470676.52,849458686.07,8.0,187,Universal,12,Cancelled,2022-05-11 19:31:41
763,Broken River 107,Thriller,2024,194,Hindi,Brazil,299178123.01,231992946.48,-0.9,81,Netflix,0,Production,2024-12-26 21:13:09
764,Eternal Dream 794,Horror,1988,135,French,UK,215721010.63,841110872.54,6.7,27,Netflix,18,Production,2023-06-08 08:01:00
765,Hidden Night 187,Romance,1990,119,Hindi,Brazil,281744524.45,744057133.4,2.4,119,Focus Features,16,Released,2023-09-17 04:58:08
766,Last Vision 539,Crime,2001,144,Hindi,USA,23571974.27,628147292.61,6.7,120,Lionsgate,18,Cancelled,2019-07-01 21:20:32
767,Rising Vision 639,Romance,2023,70,German,UK,241293494.27,488748621.64,2.2,103,Disney,0,Released,2021-06-12 10:46:28
768,Lost Empire 417,Sci-Fi,2013,152,Korean,Spain,297363815.3,423287233.22,1.1,115,Netflix,18,Production,2023-03-10 21:03:22
769,A Dream 392,Sci-Fi,1991,147,Hindi,Canada,-7268482,181511670.66,5.7,132,Paramount,12,Production,2015-12-03 14:01:15
770,Rising River 47,Horror,1997,124,Italian,USA,239295427.21,43755359.58,-1.2,72,Universal,7,Production,2024-01-19 13:40:04
771,Eternal Journey 488,Fantasy,1988,156,Hindi,Japan,109092273.91,474011426.57,9.0,91,Amazon Studios,16,Production,2023-01-19 10:31:40
772,Lost Mountain 587,Action,2017,210,Italian,USA,185288880.45,585641183.44,1.4,24,Netflix,18,Cancelled,2017-06-17 08:39:53
773,Eternal Storm 480,Horror,1994,182,German,Japan,138352622.7,860105192.47,3.7,109,Sony Pictures,18,Cancelled,2017-04-01 16:33:48
774,Hidden Dawn 860,Crime,2005,140,Italian,UK,230052697.91,802361057.29,6.7,97,Lionsgate,12,Released,2022-07-27 15:18:59
775,Golden River 102,Animation,1980,116,Arabic,Australia,274470079.58,83136221.71,9.1,24,A24,18,Cancelled,2017-05-25 04:56:24
776,Eternal Moon 842,Horror,2015,75,Spanish,Germany,217617348.55,426434091.62,5.4,39,Disney,7,Production,2024-01-02 22:52:50
777,Sacred Dream 324,Adventure,2020,211,German,Spain,211128449.41,711976406.15,3.8,135,Universal,18,Cancelled,2024-11-02 14:47:13
778,Fallen Empire 68,Drama,2018,218,Hindi,Canada,188342660.96,744114128.44,3.3,106,Paramount,18,Released,2017-01-22 15:25:05
779,Dark Mountain 608,Drama,2020,77,Korean,Brazil,263608946.45,139302202.64,7.9,100,Universal,18,Released,2015-11-27 15:00:58
780,Rising Sun 733,Fantasy,1987,220,German,UK,43621567.97,804129668.99,9.0,112,Sony Pictures,18,Production,2015-04-23 10:02:26
781,Fallen Star 472,Romance,1994,118,German,USA,132956626.44,689371347.61,6.8,26,Netflix,12,Production,2015-11-28 10:28:43
782,Infinite Hero 367,Drama,2019,126,Japanese,Japan,110609524.36,188391996.48,3.7,124,Warner Bros,0,Released,2018-11-26 10:54:03
783,Last Sun 549,Drama,2005,206,English,Canada,263563262.15,401823176.15,8.8,78,Sony Pictures,12,Production,2023-05-09 13:30:36
784,Sacred Sky 26,Thriller,2007,179,English,France,281320702.32,431841274.06,5.5,31,Netflix,18,Production,2020-08-23 05:38:58
785,Hidden Dawn 679,Drama,2015,123,Spanish,Canada,99762305.32,634728172.09,2.4,59,Disney,12,Released,2021-12-12 02:35:22
786,Lost Ocean 551,Romance,1981,123,Italian,Spain,116938473.94,310904685.19,4.1,22,A24,12,Cancelled,2024-02-14 02:28:00
787,Silent Storm 972,Comedy,2022,214,Japanese,France,229080855.24,600914932.09,8.8,66,Focus Features,7,Cancelled,2022-08-10 00:47:08
788,Broken Dawn,Horror,1995,77,Italian,Australia,-13400700,636401450.94,5.9,97,A24,16,Released,2024-12-13 13:26:27
789,A Storm 143,Adventure,1995,78,Spanish,UK,293665077.76,529585949.47,8.9,113,Amazon Studios,18,Released,2021-08-12 19:47:01
790,A Kingdom 885,Drama,2020,173,Japanese,USA,63780981.22,315480624.21,8.5,112,Sony Pictures,7,Production,2015-02-18 12:15:31
791,Sacred Dawn 389,Fantasy,2002,167,Korean,South Korea,47806242.57,616809659.49,8.8,77,Lionsgate,0,Released,2018-09-11 00:11:47
792,Sacred Star 352,Adventure,1997,135,Italian,Spain,160266804.27,515439354.79,7.6,17,Sony Pictures,12,Production,2021-12-24 22:05:23
793,Lost Kingdom 300,Thriller,1985,220,Hindi,Spain,95386143.19,-1937108,6.1,113,A24,16,Production,2016-09-07 01:44:33
